RecordID,Acerage,List_Price,Address,Cities_Towns,County,Style,Full_Baths,Half_Baths,Bedrooms,Rooms,Basmnt_Desc,Exterior,Cool_System,Heat_System,Water,Sewer,FHA_55_,Land_Assessment,Building_Assessment,Tax_Amount
1235,0.12,489000,10 DEERWOOD DR,Clark Twp.,Union,Ranch,1,1,3,7,1,1,1,0,0,0,0,101300,185000,7710
1236,0.63,499000,1535 RARITAN RD,Clark Twp.,Union,Colonial,2,1,3,6,1,1,0,1,0,0,0,200400,131900,8948
1237,0.17,499900,111 SCHWIN DR,Clark Twp.,Union,Colonial,2,1,3,9,1,1,1,0,0,0,0,169700,195300,9829
1238,0.18,499999,25 LINDA LANE,Clark Twp.,Union,Split Level,1,1,3,7,1,0,1,0,0,0,0,99000,175500,7392
1239,0.16,500000,96 AMELIA DR,Clark Twp.,Union,Ranch,2,1,4,8,1,1,1,1,0,0,0,160400,214600,10098
1240,0.17,509000,1538 FRANKLIN ST,Clark Twp.,Union,Detached,1,1,4,8,1,1,0,0,0,0,0,163500,166500,8886
1241,0.12,524900,325 WILLOW WAY,Clark Twp.,Union,Split Level,1,1,3,8,0,0,1,1,0,0,0,158400,242600,10798
1242,0.18,524999,3 MELVYN CT,Clark Twp.,Union,Colonial,4,0,3,8,0,1,1,1,0,0,0,131300,143700,7405
1243,0.20,539000,78 KING ST,Clark Twp.,Union,Colonial,2,1,3,8,1,1,1,0,0,0,0,178500,211100,10491
1244,0.34,539000,18 GINESI DR,Clark Twp.,Union,Bi-Level,2,0,4,9,1,0,1,0,0,0,0,173000,367000,14542
1245,0.44,549000,76 WILLIAM ST,Clark Twp.,Union,Split Level,2,1,3,10,1,0,1,1,0,0,0,112900,197100,8348
1246,0.29,549000,84 Terhune Rd,Clark Twp.,Union,Custom Home,3,0,4,9,1,1,1,1,1,0,0,226900,152100,10206
1247,0.55,549900,11 GINESI DR,Clark Twp.,Union,Custom Home,3,0,4,10,1,0,1,0,0,0,0,132900,161100,7917
1248,0.19,549900,172 STONEHENGE TER,Clark Twp.,Union,Ranch,2,0,3,7,1,1,1,0,0,0,0,202400,202600,10906
1249,0.25,549959,492 RARITAN RD,Clark Twp.,Union,Split Level,2,0,3,9,1,0,0,1,0,0,0,165000,308800,12517
1250,0.78,559900,17 ROLLING HILL WAY,Clark Twp.,Union,Colonial,2,0,3,6,1,1,1,1,0,0,0,152100,268300,11321
1251,0.14,569000,2 HARTMAN CT,Clark Twp.,Union,Bi-Level,3,0,4,13,1,0,1,1,0,0,0,231100,236900,12603
1252,0.34,579000,304 MADISON HILL RD,Clark Twp.,Union,Colonial,3,0,4,8,1,1,1,1,0,0,0,221800,301200,14084
1253,0.18,580000,1 Benish Court,Clark Twp.,Union,Colonial,2,1,4,10,1,1,1,0,0,0,0,233000,266000,13438
1254,0.34,589000,4 HARTMAN CT,Clark Twp.,Union,Colonial,3,1,4,12,1,0,1,1,1,0,0,154900,305600,12401
1255,0.16,599000,1 HARTMAN COURT,Clark Twp.,Union,Split Level,2,1,4,10,1,0,1,0,0,0,0,156700,389600,14711
1256,0.32,649000,2 CHARLOTTE DR,Clark Twp.,Union,Colonial,2,2,5,9,1,1,0,0,0,0,0,158000,267900,11622
1257,0.16,649000,71 HILLTOP AVE,Clark Twp.,Union,Bi-Level,3,0,4,11,1,1,1,1,0,0,0,134700,306400,11878
1258,0.40,699999,104 E LINCOLN PARK,Clark Twp.,Union,Colonial,3,1,4,12,1,1,1,1,0,0,0,192400,421000,16518
1259,0,724999,16C PARKWAY VLG,Clark Twp.,Union,Expanded Ranch,3,0,5,11,0,1,1,1,0,1,0,0,0,0
1260,0.24,730000,487A E SOUTH AVE,Clark Twp.,Union,Colonial,2,1,4,10,1,1,1,0,0,1,0,0,0,0
1261,0.25,749000,1012 RARITAN RD,Clark Twp.,Union,Contemporary,2,2,4,12,1,0,1,0,0,1,0,0,0,0
1262,0.43,874000,502 RIVERSIDE DR,Clark Twp.,Union,Colonial,2,1,4,10,1,1,0,1,0,1,0,0,0,0
1263,0.34,879000,14 GROVE ST,Clark Twp.,Union,Colonial,4,0,5,6,1,1,1,1,0,1,0,0,0,0
1264,0.52,879000,371 S UNION AVE,Clark Twp.,Union,Colonial,3,1,5,9,1,1,1,1,0,1,0,0,0,0
1265,0.34,879900,4 RETFORD AVE,Clark Twp.,Union,Colonial,5,1,5,12,1,1,1,0,0,1,0,0,0,0
1266,0.33,899000,40 CLARK ST,Clark Twp.,Union,Colonial,4,1,5,10,0,1,1,1,0,1,0,0,0,0
1267,0.34,925000,25 MANSION TER,Clark Twp.,Union,Colonial,3,2,5,17,1,1,1,1,1,1,0,0,0,0
1268,0.30,939000,105 COLIN KELLY CT,Clark Twp.,Union,Colonial,4,0,4,10,1,0,1,1,1,1,0,0,0,0
1269,0.65,944900,128 BESLER AVE,Clark Twp.,Union,Colonial,4,0,5,9,1,1,1,0,1,1,0,0,0,0
1270,0,969000,358 S UNION AVE,Clark Twp.,Union,Colonial,2,1,4,9,1,1,1,0,1,1,0,0,0,0
1271,0.40,969000,17 FRANKLIN AVE,Clark Twp.,Union,Colonial,2,1,4,8,1,0,1,1,1,1,0,0,0,0
1272,0.35,979000,126 BESLER AVE,Clark Twp.,Union,Colonial,4,0,5,9,1,1,1,1,1,1,0,0,0,0
1273,0.44,999000,546 LEXINGTON AVE,Clark Twp.,Union,Colonial,5,0,5,14,1,1,1,1,1,1,0,0,0,0
1274,0.38,1399000,607 BROOKSIDE PL,Clark Twp.,Union,Colonial,4,0,4,13,1,1,1,1,1,1,0,0,0,0
1275,0.00,234999,16 LOCUST DR,Clark Twp.,Union,Colonial,3,1,4,9,1,1,1,1,1,1,0,0,0,0
1276,0.05,240000,217 RETFORD AVE,Cranford Twp.,Union,First Floor Unit,1,0,2,5,0,1,1,1,1,1,0,0,0,0
1277,0.06,257999,3 HERNING AVE,Cranford Twp.,Union,One Floor Unit,1,0,1,3,1,1,1,1,1,1,0,0,0,0
1278,0.11,324900,33 ELIZABETH AVE,Cranford Twp.,Union,One Floor Unit,1,0,2,5,1,1,1,1,1,1,0,0,0,0
1279,0.14,359900,54 MORSE,Cranford Twp.,Union,Duplex,1,0,2,4,1,1,1,1,1,1,0,0,0,0
1280,0.17,375000,33 CRANFORD TER,Cranford Twp.,Union,Cape Cod,1,1,4,7,1,0,1,1,1,1,0,0,0,0
1281,0.14,379900,614 ORANGE AVE,Cranford Twp.,Union,Colonial,1,1,3,9,1,0,0,1,1,1,0,0,0,0
1282,0.15,394000,29 CRANFORD TER,Cranford Twp.,Union,Colonial,1,1,3,6,1,0,1,1,1,1,0,0,0,0
1283,0.22,395000,28 MANSION TER,Cranford Twp.,Union,Cape Cod,2,0,3,6,1,1,1,1,1,1,0,0,0,0
1284,0.20,399000,529 N UNION AVE,Cranford Twp.,Union,Cape Cod,2,1,2,13,1,1,1,1,1,1,0,0,0,0
1285,0.10,399000,5 HEINRICH ST,Cranford Twp.,Union,Ranch,2,0,3,6,0,1,1,1,1,1,0,0,0,0
1286,0.12,399000,412 CRANFORD AVE,Cranford Twp.,Union,Colonial,1,0,3,9,0,1,1,1,1,1,0,0,0,0
1287,0.08,399950,26 HERNING AVE,Cranford Twp.,Union,Cape Cod,1,0,4,8,1,1,1,1,1,1,0,0,0,0
1288,0.11,400000,87 BELMONT AVE,Cranford Twp.,Union,Colonial,1,0,3,7,1,0,1,1,1,1,0,0,0,0
1289,0.17,419900,33 ALGONQUIN DR,Cranford Twp.,Union,Colonial,1,1,3,7,1,0,1,1,1,1,0,0,0,0
1290,0.20,437500,377 WALNUT AVE,Cranford Twp.,Union,Colonial,1,1,3,8,1,1,1,0,1,1,0,0,0,0
1291,0.18,439900,12 ORANGE AVE,Cranford Twp.,Union,Colonial,2,1,6,10,1,0,1,1,1,1,0,0,0,0
1292,0.15,445000,502 HIGH ST,Cranford Twp.,Union,Bi-Level,1,1,3,8,1,1,1,1,1,1,0,0,0,0
1293,0.11,445000,202 ELIZABETH AVE,Cranford Twp.,Union,Colonial,1,1,3,7,1,0,1,0,1,1,0,0,0,0
1294,0.15,449900,29 RAMAPO ROAD,Cranford Twp.,Union,Colonial,1,1,3,8,1,1,1,1,1,1,0,0,0,0
1295,0.12,449999,39 WADSWORTH TER,Cranford Twp.,Union,Colonial,1,1,4,8,0,1,1,1,1,1,0,0,0,0
1296,0.21,459000,60 FAIRFIELD AVE,Cranford Twp.,Union,Colonial,1,1,3,8,1,0,1,1,1,1,0,0,0,0
1297,0.17,459900,12 HALE ST,Cranford Twp.,Union,Colonial,1,1,3,7,1,1,1,1,1,1,0,0,0,0
1298,0.14,465000,412 WALNUT AVE,Cranford Twp.,Union,Split Level,2,0,3,7,1,1,1,1,1,1,0,0,0,0
1299,0.15,465900,29 JOHN ST,Cranford Twp.,Union,Colonial,2,0,3,7,1,1,1,1,1,1,0,0,0,0
1300,0.14,469000,2 ROSE ST,Cranford Twp.,Union,Colonial,1,1,4,11,1,0,1,1,1,1,0,0,0,0
1301,0.11,475000,602 E LINCOLN AVE,Cranford Twp.,Union,Colonial,2,0,4,8,1,1,1,0,1,1,0,0,0,0
1302,0.13,478500,5 FRANKLIN AVE,Cranford Twp.,Union,Colonial,2,0,3,8,1,0,1,1,1,1,0,0,0,0
1303,0.02,479000,11 CRAIG PL,Cranford Twp.,Union,Colonial,2,0,3,7,1,0,1,1,1,1,0,0,0,0
1304,0.11,479900,12 CRAIG PL,Cranford Twp.,Union,Multi Floor Unit,2,2,3,7,1,0,1,1,1,1,0,0,0,0
1305,0.17,479999,8 DORCHESTER AVE,Cranford Twp.,Union,Split Level,1,1,3,8,1,0,1,1,1,1,0,0,0,0
1306,0.23,484000,408 CRANFORD AVE,Cranford Twp.,Union,Colonial,1,1,3,7,0,0,1,1,1,1,0,0,0,0
1307,0.19,485000,30 CRANE PKY,Cranford Twp.,Union,Ranch,2,1,3,8,1,0,1,1,1,1,0,0,0,0
1308,0.21,497000,1 Samoset Road,Cranford Twp.,Union,Cape Cod,2,1,3,9,1,0,1,1,1,1,0,0,0,0
1309,0.33,499000,91 WINANS AVE,Cranford Twp.,Union,Colonial,4,0,3,8,1,0,1,0,1,1,0,0,0,0
1310,0.14,514999,17 WINDSOR PL,Cranford Twp.,Union,Colonial,2,0,4,8,1,0,1,1,1,1,0,0,0,0
1311,0.17,515000,124 HILLCREST AVE,Cranford Twp.,Union,Colonial,1,1,3,5,1,0,1,1,1,1,0,0,0,0
1312,0.14,515000,505 Gallows Hill Rd,Cranford Twp.,Union,Colonial,1,1,3,8,1,0,1,0,1,1,0,0,0,0
1313,0.15,524900,304 DENMAN RD,Cranford Twp.,Union,Colonial,2,0,4,7,1,0,1,0,1,1,0,0,0,0
1314,0.19,529900,504 RIVERSIDE DR,Cranford Twp.,Union,Split Level,1,1,3,7,1,0,1,1,1,1,0,0,0,0
1315,0.02,529900,205 Pawnee Rd,Cranford Twp.,Union,Split Level,2,1,4,8,1,0,1,1,1,1,0,0,0,0
1316,0.15,529900,14 HAMPTON RD,Cranford Twp.,Union,Multi Floor Unit,3,1,3,7,1,0,1,1,1,1,0,0,0,0
1317,0.17,535000,8 CONNECTICUT ST,Cranford Twp.,Union,Split Level,2,0,3,8,1,0,1,1,1,1,0,0,0,0
1318,0.09,539000,920 ORANGE AVE,Cranford Twp.,Union,Colonial,2,1,4,8,1,0,1,1,1,1,0,0,0,0
1319,0.32,539900,137 HILLCREST AVE,Cranford Twp.,Union,Colonial,2,1,3,8,1,0,1,1,1,1,0,0,0,0
1320,0.22,549500,4 PARK DR,Cranford Twp.,Union,Colonial,2,0,4,7,1,0,1,1,1,1,0,0,0,0
1321,0.11,549999,105 EDGEWOOD RD,Cranford Twp.,Union,Colonial,2,1,4,8,1,0,1,0,1,1,0,0,0,0
1322,0.12,550000,219 HOLLY ST,Cranford Twp.,Union,Colonial,2,1,4,8,1,0,1,1,1,1,0,0,0,0
1323,0.15,574900,117 Retford Ave,Cranford Twp.,Union,Colonial,2,1,4,8,1,0,1,0,1,1,0,0,0,0
1324,0.23,575000,513-521 CHERRY ST,Cranford Twp.,Union,Colonial,2,1,4,9,1,0,1,0,1,1,0,0,0,0
1325,0.20,585000,809-811 RAHWAY AVE,Cranford Twp.,Union,Split Level,3,0,4,10,1,0,1,1,1,1,0,0,0,0
1326,0.21,585000,31 COUNTRY CLUB LN,Cranford Twp.,Union,Split Level,2,0,3,8,1,0,1,1,1,1,0,0,0,0
1327,0.14,599000,826 W GRAND ST,Cranford Twp.,Union,Colonial,2,1,4,9,1,0,1,1,1,1,0,0,0,0
1328,0.17,599900,314 ROSEHILL PL,Cranford Twp.,Union,Colonial,2,1,4,8,1,0,1,1,1,1,0,0,0,0
1329,0.11,599900,236 MSGR KEMENSIS PL,Cranford Twp.,Union,Colonial,2,1,4,11,1,0,1,1,1,1,0,0,0,0
1330,0,599999,143 RACE ST,Cranford Twp.,Union,Colonial,2,2,3,9,1,0,1,1,1,1,0,0,0,0
1331,0.18,609900,349-353 W GRAND ST,Cranford Twp.,Union,Split Level,2,1,4,9,1,0,1,1,1,1,0,0,0,0
1332,0.17,619000,821-R JERSEY AVE,Cranford Twp.,Union,Split Level,2,1,3,9,1,0,1,1,1,1,0,0,0,0
1333,0.24,625000,431 S 5TH ST,Cranford Twp.,Union,Colonial,2,1,3,7,1,0,1,0,1,1,0,0,0,0
1334,0.34,639000,461-475 CATHERINE ST 108A,Cranford Twp.,Union,Tudor,1,1,3,8,1,0,0,0,1,1,0,36000,46200,7030
1335,0.15,639000,14-20 JACQUES ST,Cranford Twp.,Union,Colonial,3,0,4,7,1,0,0,1,1,1,0,37000,41200,6688
1336,0.17,650000,14-16 HAYES AVE,Cranford Twp.,Union,Split Level,2,1,3,9,1,0,1,0,0,1,0,40000,38100,6679
1337,0.11,650000,5 W END PL,Cranford Twp.,Union,Colonial,4,1,5,10,1,0,0,1,1,1,0,42000,40600,7064
1338,0.22,685000,100-110 W GRAND ST UT 8,Cranford Twp.,Union,Colonial,2,1,4,10,1,0,0,1,1,1,0,40000,70500,9451
1339,0.42,699000,349-353 S BROAD ST,Cranford Twp.,Union,Colonial,2,1,4,9,1,0,1,1,1,1,0,40000,46700,7415
1340,0.39,749000,1068 S ELMORA AVE,Cranford Twp.,Union,Split Level,2,1,4,11,1,0,0,0,1,1,0,40400,50900,7808
1341,0.15,769000,"918 GROVE ST, Unit C",Cranford Twp.,Union,Victorian,3,0,6,13,1,0,1,1,1,1,0,37000,55900,7818
1342,0.46,90000,913A STEWART PL,Cranford Twp.,Union,Colonial,3,0,5,10,1,0,0,1,1,1,0,43500,48300,7851
1343,0.41,94905,47 ERIE ST,Elizabeth City,Union,Multi Floor Unit,1,0,2,4,1,0,1,1,1,1,0,36000,52000,8330
1344,0,99900,605 B ARNETT ST,Elizabeth City,Union,One Floor Unit,1,0,2,5,1,0,1,1,1,1,0,43000,87400,11153
1345,0.12,124900,349-353 W GRAND ST,Elizabeth City,Union,Multi Floor Unit,1,0,1,4,1,0,1,1,1,1,0,40000,57400,8330
1346,0,139000,213 REID ST,Elizabeth City,Union,Colonial,2,0,3,7,1,0,1,1,1,1,0,30000,57100,7449
1347,0,149999,37 KERLYN CT,Elizabeth City,Union,Split Level,1,1,3,7,0,0,1,0,1,1,0,999,999,999
1348,0.04,150000,246 FRANKLIN ST,Elizabeth City,Union,Multi Floor Unit,1,0,2,5,1,0,1,0,1,1,0,40000,58600,8433
1349,0.05,160000,1135 ANNA ST,Elizabeth City,Union,Multi Floor Unit,2,0,3,7,1,0,1,1,1,1,0,41000,45900,7432
1350,0.06,164900,351 S BROAD ST,Elizabeth City,Union,Multi Floor Unit,1,1,3,7,1,0,1,0,1,1,0,39000,65500,8937
1351,0.30,179000,514 CLIFTON ST,Elizabeth City,Union,Colonial,1,0,3,7,1,0,0,1,1,1,0,40000,47900,7518
1352,0,179900,1374 LOWER RD,Elizabeth City,Union,One Floor Unit,2,0,2,5,1,0,1,1,1,1,0,54800,61200,9921
1353,0.07,179950,451 1ST AVE,Elizabeth City,Union,One Floor Unit,2,0,3,6,1,0,1,0,1,1,0,39000,63200,8741
1354,0.46,182500,543 E JERSEY ST,Elizabeth City,Union,Ranch,1,1,3,5,1,0,1,1,1,1,0,40000,60900,8629
1355,0.46,185000,41 ERIE ST,Elizabeth City,Union,Multi Floor Unit,1,0,2,5,1,0,1,0,1,1,0,40000,66700,9126
1356,0.08,185000,943 GROVE ST,Elizabeth City,Union,Multi Floor Unit,2,0,2,5,1,0,1,0,1,1,0,57200,150500,17764
1357,0.06,185000,847 MARTIN ST,Elizabeth City,Union,Colonial,2,0,3,6,1,0,1,1,1,1,0,52100,103000,13265
1358,0.45,189500,1066 S ELMORA AVE,Elizabeth City,Union,Colonial,2,2,3,8,1,0,1,0,1,1,0,40000,94100,11469
1359,0.30,195000,655-657 PARK AVE,Elizabeth City,Union,One Floor Unit,2,0,2,5,0,0,1,1,1,1,0,39000,78300,10032
1360,0.07,196900,746-748 GRIER AVE,Elizabeth City,Union,One Floor Unit,2,0,2,5,1,0,1,1,1,1,0,40000,96400,11666
1361,0.04,199000,348 ROSEHILL PL,Elizabeth City,Union,1/2 Duplex,1,0,2,7,1,0,1,0,1,1,0,40000,60200,8320
1362,0.04,199000,506 Clifton St,Elizabeth City,Union,Townhouse-End Unit,2,0,3,6,1,0,1,1,1,1,0,52500,72800,10716
1363,0.04,199900,969-981 SOUTH ST,Elizabeth City,Union,1/2 Duplex,1,1,3,6,1,0,1,1,1,1,0,42100,79400,10391
1364,0.06,199900,328-330 NEW YORK AVE,Elizabeth City,Union,Townhouse-Interior,1,1,2,4,1,0,1,0,1,1,0,41000,57000,8381
1365,0.30,199999,229 NILES ST,Elizabeth City,Union,1/2 Duplex,1,1,3,6,1,0,1,1,1,1,0,40500,69500,8908
1366,0.06,200000,308-310 PALMER ST,Elizabeth City,Union,One Floor Unit,2,0,2,5,1,0,1,1,1,1,1,41000,72300,9690
1367,0,209000,1352 FREMONT PL,Elizabeth City,Union,Multi Floor Unit,2,0,4,8,1,0,1,0,1,1,0,40000,49900,7689
1368,0.05,209900,925-927 WESTFIELD AVE,Elizabeth City,Union,1/2 Duplex,2,0,2,4,1,0,1,1,1,1,0,42400,94100,11674
1369,0.03,210000,1036 DEWEY PL,Elizabeth City,Union,Custom Home,1,0,2,6,0,0,1,1,1,1,0,42600,83300,10768
1370,0,214900,233-235 PARKER RD,Elizabeth City,Union,Multi Floor Unit,2,0,4,10,1,0,1,0,1,1,0,50000,102100,13009
1371,0.30,219900,5 RAYMOND TER,Elizabeth City,Union,1/2 Duplex,2,0,3,5,1,0,1,1,1,1,0,47400,89100,11674
1372,0.06,219999,233-235 HALSTED RD,Elizabeth City,Union,One Floor Unit,2,0,2,5,1,0,1,0,1,1,0,55000,126000,15480
1373,0.08,225000,418-422 JERSEY AVE,Elizabeth City,Union,Colonial,2,0,3,5,1,0,1,1,1,1,0,59000,89300,12684
1374,100.00,235900,424 ELIZABETH AVE,Elizabeth City,Union,1/2 Duplex,1,1,3,6,1,0,1,1,1,1,0,48000,80100,10956
1375,0.16,239900,514 JACKSON AVE,Elizabeth City,Union,Colonial,1,1,3,8,1,0,1,1,1,1,0,44000,71700,9895
1376,0.08,239900,141 MONMOUTH RD,Elizabeth City,Union,Bungalow,2,0,2,4,0,0,1,0,1,1,0,56500,124400,14974
1377,0.06,239999,941 MONROE AVE,Elizabeth City,Union,Colonial,1,0,2,5,1,0,1,1,1,1,0,40000,79700,10237
1378,0.04,240000,828 BAILEY AVE,Elizabeth City,Union,Detached,2,0,3,7,1,0,1,1,1,1,0,52200,103000,13274
1379,0.09,240000,26 ROSEWOOD PL,Elizabeth City,Union,Multi Floor Unit,1,1,2,4,1,0,1,1,1,1,0,42000,94300,11657
1380,0,244999,833-835 CLEVELAND AVE,Elizabeth City,Union,A-Frame,1,0,3,6,1,0,1,0,1,1,0,52100,110400,13898
1381,0.08,249000,701-705 UNION AVE,Elizabeth City,Union,1/2 Duplex,1,1,3,3,1,0,1,1,1,1,0,41000,96400,11751
1382,0,249900,506-PT NILES ST,Elizabeth City,Union,1/2 Duplex,1,0,2,8,0,0,1,0,1,1,0,50000,98000,12658
1383,0.16,254999,519 MURRAY ST,Elizabeth City,Union,Bi-Level,1,1,3,10,1,0,1,0,1,1,0,40400,118500,13590
1384,0.06,260000,2 HARBOR FRONT CT,Elizabeth City,Union,Colonial,1,1,3,8,1,0,1,1,1,1,0,53700,119200,14788
1385,0.05,260000,11 GERE PL,Elizabeth City,Union,Colonial,2,1,3,7,1,0,1,1,1,1,0,55000,155000,16250
1386,0.93,268500,27 COTTAGE WAY,Elizabeth City,Union,See Remarks,1,1,3,6,1,0,0,1,1,1,0,45000,99600,12367
1387,0.08,275000,40 ST JOHN PL,Elizabeth City,Union,One Floor Unit,2,0,2,4,1,0,1,1,1,1,0,70000,170000,20527
1388,0.06,279900,12 CREST LN,Elizabeth City,Union,Colonial,1,1,3,6,1,0,1,1,1,1,0,53600,82600,11399
1389,0.10,284900,164 WATSON RD,Elizabeth City,Union,Bi-Level,2,0,4,8,1,0,1,1,1,1,0,43800,79500,10545
1390,0.06,289000,220 N MARTINE AVE,Elizabeth City,Union,Cape Cod,1,0,3,5,1,0,1,1,1,1,0,71400,209100,23991
1391,0.11,289900,41 GLENWOOD RD,Elizabeth City,Union,Ranch,1,0,3,5,1,0,1,1,1,1,0,50000,150000,17106
1392,0.08,290000,72 PORTLAND AVE,Elizabeth City,Union,Colonial,1,0,3,7,1,0,1,0,1,1,0,40000,0,3421
1393,12176.50,290000,176 MARIAN AVE,Elizabeth City,Union,Colonial,2,1,3,8,1,0,1,1,1,1,0,52000,225100,23700
1394,0.11,294500,46 ESTELLE LN,Elizabeth City,Union,Split Level,1,1,3,7,1,0,1,1,1,1,0,45100,0,3857
1395,0.11,295000,223 WESTFIELD RD,Elizabeth City,Union,Colonial,1,2,4,11,1,0,1,1,1,1,0,52800,170600,19107
1396,0,299000,202 VINTON CIR,Elizabeth City,Union,Cape Cod,2,0,3,8,1,0,1,1,1,1,0,0,0,0
1397,0.17,299900,191 PATERSON RD,Elizabeth City,Union,Colonial,3,0,5,12,1,0,1,1,1,1,0,46300,0,3960
1398,0.08,299999,145 Coriell Avenue,Elizabeth City,Union,A-Frame,1,1,3,5,1,0,0,1,1,1,0,45300,193100,20390
1399,0.14,319000,5 BROHM PL,Elizabeth City,Union,Colonial,3,0,3,11,1,0,1,1,1,1,0,54000,234600,24683
1400,0,319000,106 WILLOUGHBY RD,Elizabeth City,Union,Colonial,1,2,3,8,1,0,1,0,1,1,0,52800,0,21400
1401,0.09,320000,9 MONTROSE AVE,Elizabeth City,Union,Colonial,2,0,3,7,0,0,1,1,1,1,0,28600,47400,4865
1402,0.10,325000,83 N GLENWOOD RD,Elizabeth City,Union,Colonial,1,1,3,7,0,0,1,0,1,1,0,28400,29500,3706
1403,0.07,325000,54 TRENTON AVE,Elizabeth City,Union,Colonial,1,2,4,11,0,0,1,1,1,1,0,27100,44300,4571
1404,0.09,329000,226 S MARTINE AVE,Elizabeth City,Union,Colonial,2,0,4,10,1,0,0,1,1,1,0,53800,49700,6626
1405,0.42,329000,8 POPLAR PL,Elizabeth City,Union,Colonial,3,0,4,7,1,0,1,1,1,1,0,64700,63000,8175
1406,0.09,329000,25 ROOSEVELT AVE,Elizabeth City,Union,Colonial,2,1,4,7,1,0,1,1,1,1,0,80600,62400,9154
1407,0.09,329900,36 GERE PL,Elizabeth City,Union,Ranch,2,0,3,6,1,0,1,0,1,1,0,70700,58800,8290
1408,0.03,330000,140 WILLOUGHBY RD,Elizabeth City,Union,Colonial,2,1,3,8,1,0,0,0,1,1,0,74900,76300,9679
1409,0.27,339000,103 N GLENWOOD RD,Elizabeth City,Union,Townhouse-Interior,4,1,3,6,1,0,0,0,1,1,0,81500,72100,9833
1410,0.12,349900,33 WATSON RD,Fanwood Boro,Union,Colonial,2,0,3,7,1,0,1,0,1,1,0,85700,88100,11126
1411,0.07,379900,16 RIDGE WAY,Fanwood Boro,Union,Cape Cod,1,1,2,6,1,0,1,0,1,1,0,65400,68300,8559
1412,0.23,385900,59 LOCUST AVE,Fanwood Boro,Union,Colonial,2,0,3,6,1,0,1,1,1,1,0,74900,64600,8930
1413,0.18,399000,115 WESTFIELD RD,Fanwood Boro,Union,Ranch,2,0,3,7,1,0,1,1,1,1,0,59600,72600,8463
1414,0.16,399000,71 LA GRANDE AVE,Fanwood Boro,Union,Ranch,2,0,3,7,1,0,0,1,1,1,0,71800,76700,9506
1415,0.13,399900,191 VINTON CIR,Fanwood Boro,Union,Cape Cod,2,0,3,8,1,0,1,0,1,1,0,80600,82500,10441
1416,0.15,415000,97 CORIELL AVE,Fanwood Boro,Union,Bi-Level,3,0,4,9,1,0,1,0,1,1,0,71600,88800,9915
1417,0.18,420000,90 WOODLAND AVE,Fanwood Boro,Union,Split Level,1,0,3,7,0,0,1,0,1,1,0,73500,88700,10384
1418,0.11,425000,475 SOUTH AVE,Fanwood Boro,Union,Split Level,1,1,3,7,1,0,1,0,1,1,0,78900,72300,9679
1419,0.18,439000,36 STAGAARD PL,Fanwood Boro,Union,Split Level,1,1,3,7,1,0,1,0,1,1,0,82300,81100,10460
1420,0,439900,115 N MARTINE AVE,Fanwood Boro,Union,Colonial,3,0,3,7,1,0,1,1,1,1,0,75600,88200,10486
1421,0.17,445000,140 FARLEY AVE,Fanwood Boro,Union,Split Level,1,1,3,8,1,0,1,1,1,1,0,91000,85800,11068
1422,0.16,449000,146 BELVIDERE AVE,Fanwood Boro,Union,Cape Cod,2,1,3,8,1,0,1,1,1,1,0,70200,79600,9590
1423,0.14,449900,200A MIDWAY AVE,Fanwood Boro,Union,Colonial,2,0,4,8,0,0,1,1,1,1,0,83700,87000,10928
1424,0,450000,67 WESTFIELD RD,Fanwood Boro,Union,Split Level,2,0,3,6,1,0,1,1,1,1,0,66600,78200,9270
1425,0.13,459000,529 EAST ST,Fanwood Boro,Union,Cape Cod,2,0,3,7,1,0,1,1,1,1,0,76000,111200,11984
1426,0.17,459000,264 HEMLOCK AVE,Fanwood Boro,Union,Colonial,1,1,3,9,1,0,1,0,1,1,0,66600,74200,9014
1427,0.17,459900,1447 HIAWATHA AVE,Fanwood Boro,Union,Split Level,1,2,3,9,1,0,0,1,1,1,0,66700,72100,8885
1428,0,460000,253 DORER AVE,Fanwood Boro,Union,Split Level,2,0,4,8,1,0,0,1,1,1,0,84900,73400,10134
1429,0.17,464900,309 HOLLYWOOD AVE,Fanwood Boro,Union,Cape Cod,2,0,3,9,0,0,1,1,1,1,0,80000,80000,10243
1430,0.22,469000,1501 MUNN AVE,Fanwood Boro,Union,Cape Cod,2,0,3,9,1,0,1,1,1,1,0,76000,91000,10691
1431,0.14,475000,243 DORER AVE,Fanwood Boro,Union,Split Level,1,1,3,8,1,0,1,1,1,1,0,90000,85000,11203
1432,0,489900,1493 LESLIE ST,Fanwood Boro,Union,Bi-Level,2,0,3,7,1,0,1,1,1,1,0,109700,132400,15499
1433,0.21,499000,1521 FRANKLIN ST,Fanwood Boro,Union,Bi-Level,3,0,4,10,1,0,1,1,1,1,0,84800,82400,10704
1434,0,499900,1201-B LIBERTY AVE,Fanwood Boro,Union,Cape Cod,2,0,4,9,1,0,1,0,1,1,0,73600,94000,10729
1435,0.15,515000,535 HARVARD AVE,Fanwood Boro,Union,Split Level,2,0,4,8,1,0,1,1,1,1,0,90600,112800,13021
1436,0,520000,255 PENNSYLVANIA AVE,Fanwood Boro,Union,Tudor,1,1,3,8,1,0,1,0,1,1,0,77100,75800,9788
1437,0.18,524900,1588 WYNDMOOR AVE,Fanwood Boro,Union,Split Level,2,1,3,7,1,0,1,1,1,1,0,73500,89500,10435
